,x1,x2,y
0,3.204921552474694,2.204921552474694,-1.0
1,-2.1246163380234195,-3.116584209509363,-0.9919678714859438
2,1.3801531632259714,0.3962174202540838,-0.9839357429718876
3,1.9883115336245696,1.0124079191667383,-0.9759036144578314
4,3.0447907957299463,2.076919309786171,-0.9678714859437751
5,2.4227671461938747,1.4629277887641559,-0.9598393574297188
6,4.9703094022088345,4.018502173293172,-0.9518072289156626
7,1.5440212567783962,0.6002461563767898,-0.9437751004016064
8,1.2691139462848333,0.33337097439728314,-0.9357429718875502
9,-3.602135095250708,-4.529845938624202,-0.927710843373494
10,1.8798220133781258,0.9601432985186881,-0.9196787148594378
11,2.7665505616018877,1.8549039752565062,-0.9116465863453815
12,0.17979645191661725,-0.7238180059147081,-0.9036144578313253
13,0.5300880165562273,-0.36549431276104183,-0.8955823293172691
14,-0.16442291599155684,-1.0519731167947697,-0.8875502008032129
15,-1.146116948321536,-2.025635020610693,-0.8795180722891567
16,0.2032253025113696,-0.6682606412637307,-0.8714859437751004
17,0.9564552144252677,0.09300139916422345,-0.8634538152610443
18,1.011198416893981,0.155776730146993,-0.8554216867469879
19,1.500108869640297,0.6527193114073654,-0.8473895582329317
20,-0.04586765503288351,-0.885225084751759,-0.8393574297188755
21,0.8672076151283231,0.03588231392350383,-0.8313253012048193
22,-0.2799487377489792,-1.1032419104397424,-0.8232931726907631
23,5.63321785494467,4.817956810767963,-0.8152610441767069
24,3.5396919799969373,2.7324630643342864,-0.8072289156626506
25,2.381708695489162,1.5825119083405674,-0.7991967871485944
26,1.125911976876747,0.3347473182422087,-0.7911646586345382
27,4.4463428496971575,3.6632103195766756,-0.7831325301204819
28,-0.33142170311132335,-1.1065221047177491,-0.7751004016064258
29,1.0656620661288667,0.29859379303649725,-0.7670682730923695
30,-0.9466240542598883,-1.7056601988382014,-0.7590361445783133
31,-0.9550656889043206,-1.7060697049685776,-0.751004016064257
32,-3.0820212985889848,-3.8249931861391855,-0.7429718875502008
33,0.8788740138982438,0.1439342548620992,-0.7349397590361446
34,-2.6840523025659664,-3.410959933088055,-0.7269076305220884
35,-1.6864069345028463,-2.4052824365108787,-0.7188755020080322
36,-0.7708220025026936,-1.4816653759966694,-0.7108433734939759
37,3.4862579610486653,2.7834467160687453,-0.7028112449799198
38,-1.519680609051826,-2.214459725517689,-0.6947791164658634
39,-1.6313306644345538,-2.318077652386361,-0.6867469879518073
40,-0.1904881266557372,-0.8692029860934882,-0.678714859437751
41,-0.46603162776812107,-1.1367143586918158,-0.6706827309236948
42,1.5055294496879383,0.8428788472782998,-0.6626506024096386
43,1.8731334686120635,1.218514994716481,-0.6546184738955824
44,0.051467242131372055,-0.595119103250154,-0.6465863453815262
45,2.6349031043291125,1.9963488874616426,-0.6385542168674699
46,-1.2021940552266686,-1.8327161435800823,-0.6305220883534137
47,-4.099545959675793,-4.72203591951515,-0.6224899598393574
48,-1.0667650537561917,-1.681222885081493,-0.6144578313253013
49,1.972132980067765,1.36570727725652,-0.606425702811245
50,0.8093679932103821,0.21097441891319324,-0.5983935742971889
51,-0.9971520047678155,-1.587513450550948,-0.5903614457831325
52,-0.0891785082593197,-0.671507825528396,-0.5823293172690763
53,-2.528709402315595,-3.1030065910706153,-0.5742971887550201
54,-0.730726273048521,-1.296991333289485,-0.5662650602409639
55,-5.301289127194699,-5.859522058921606,-0.5582329317269077
56,-1.7398760826117972,-2.2900768858246487,-0.5502008032128515
57,-0.6862417594669453,-1.2284104341657405,-0.5421686746987953
58,-0.9808107855754001,-1.5149473317601392,-0.5341365461847389
59,1.113278063346359,0.5871736456756762,-0.5261044176706828
60,-1.6678666108694558,-2.1859389000260823,-0.5180722891566265
61,-3.177428819026822,-3.6874689796693922,-0.5100401606425704
62,-1.9438079615104518,-2.445815993638966,-0.5020080321285141
63,1.4499662884643476,0.9559903848498897,-0.49397590361445787
64,-2.04058344062236,-2.526527215722762,-0.48594377510040165
65,-2.754314651007169,-3.2322262975935145,-0.47791164658634544
66,-0.42302174881713883,-0.8929012668894281,-0.4698795180722892
67,-6.739887539393971,-7.201734928952204,-0.461847389558233
68,-1.2978250116946923,-1.7516402727388691,-0.4538152610441768
69,-0.5865382218991746,-1.0323213544292953,-0.4457831325301206
70,0.12640730827689134,-0.3113436957391729,-0.43775100401606426
71,-0.8711197614217188,-1.3008386369237268,-0.42971887550200805
72,0.17848994864796247,-0.24319679833998936,-0.42168674698795183
73,-0.5186969580544905,-0.9323515765283861,-0.4136546184738956
74,-0.7511003770307496,-1.156722866990589,-0.4056224899598394
75,-1.3457135954535981,-1.7433039568993813,-0.3975903614457832
76,3.750071855067197,3.3605136221354703,-0.389558232931727
77,0.6561213819961635,0.2745952775784928,-0.38152610441767076
78,3.917481206715689,3.5439872308120743,-0.37349397590361455
79,-1.560331225654483,-1.9257930730440413,-0.36546184738955834
80,0.6437827951353631,0.28635307625986106,-0.357429718875502
81,0.1721315876930807,-0.1772660026683651,-0.3493975903614458
82,0.09519133320331488,-0.2461741286440747,-0.3413654618473896
83,1.4481815662378255,1.114848232904492,-0.33333333333333337
84,0.04541537154181166,-0.2798858332774655,-0.32530120481927716
85,-1.5096320485279469,-1.8269011248331677,-0.31726907630522094
86,1.573393870702392,1.2641569229112273,-0.30923694779116473
87,2.1787450087468483,1.8775401894697397,-0.3012048192771085
88,1.4686678426377127,1.1754951518746604,-0.2931726907630523
89,-1.9882394569878472,-2.273380019236843,-0.2851405622489961
90,-3.378434302135242,-3.655542735870182,-0.2771084337349399
91,-0.021148417022764085,-0.29022472224364765,-0.26907630522088355
92,-0.8333780824608377,-1.094422259167665,-0.26104417670682734
93,-0.40486087504377094,-0.6578729232365421,-0.2530120481927711
94,1.633327826346478,1.388347906667763,-0.2449799196787149
95,0.5657918258455902,0.3288440346809315,-0.2369477911646587
96,1.6148928657316464,1.385977203081044,-0.22891566265060248
97,-2.569556936248729,-2.7904404703852754,-0.22088353413654627
98,0.803709454526772,0.590858048904282,-0.21285140562249005
99,-0.9441955737765226,-1.1490148508849565,-0.20481927710843384
100,-0.4410420283342851,-0.6378291769286627,-0.19678714859437763
101,2.15679835482057,1.9680433347402486,-0.1887550200803214
102,1.719803005503609,1.539080113937344,-0.1807228915662651
103,1.912016082375125,1.7393253193229161,-0.17269076305220887
104,0.6656478584891115,0.5009892239509588,-0.16465863453815266
105,1.5245159682159877,1.3678894621918913,-0.15662650602409645
106,1.8249153666478082,1.676320989137768,-0.14859437751004023
107,3.340661356992724,3.2000991079967402,-0.14056224899598402
108,-2.1007428219099724,-2.2332729423919,-0.1325301204819278
109,1.665379016844502,1.5408810248766303,-0.12449799196787159
110,2.384647870828988,2.268182007375173,-0.11646586345381538
111,-2.0360349195051564,-2.1444686544449154,-0.10843373493975916
112,-1.1354180151419062,-1.2358196215676092,-0.10040160642570295
113,1.88351109130038,1.7911416133887335,-0.09236947791164662
114,-1.4740817331774925,-1.558419082575083,-0.08433734939759041
115,2.6881648117323533,2.611859590848819,-0.0763052208835342
116,0.241242530930237,0.17296943856075903,-0.06827309236947798
117,-0.35378549216767846,-0.41402645602310023,-0.06024096385542177
118,-0.610643252798108,-0.6628520881394736,-0.052208835341365556
119,3.4300170581539033,3.385840351326594,-0.04417670682730934
120,1.3828572317068901,1.346712653393637,-0.03614457831325313
121,-1.8184978489062587,-1.8466102987054556,-0.028112449799196915
122,0.19509143761622236,0.17501111633108166,-0.0200803212851407
123,-0.886548148487565,-0.8985963412586494,-0.012048192771084376
124,-1.6884711729045383,-1.6924872371615665,-0.004016064257028162
125,-1.5567187114902952,-1.5527026472332672,0.00401606425702794
126,4.280936840577029,4.292985033348113,0.012048192771084265
127,3.18678750418074,3.2068678254658805,0.020080321285140368
128,-0.09869453211988316,-0.07058208232068647,0.028112449799196693
129,-1.5450100758547438,-1.5088654975414908,0.03614457831325302
130,1.2814085007746518,1.325585207601961,0.04417670682730912
131,-0.6847757642747369,-0.6325669289333714,0.052208835341365445
132,0.8588197270951506,0.9190606909505722,0.06024096385542155
133,-1.213707157967061,-1.1454340655975832,0.06827309236947787
134,0.9029463908394401,0.979251611722974,0.07630522088353398
135,0.3172235334706595,0.4015608828682498,0.0843373493975903
136,0.08257638430448395,0.17494586221613034,0.0923694779116464
137,-1.3427610773907084,-1.2423594709650057,0.10040160642570273
138,-0.4919469902197853,-0.38351325528002644,0.10843373493975883
139,2.0001893974333824,2.116655260887198,0.11646586345381515
140,-1.136529528275607,-1.0120315363077355,0.12449799196787148
141,1.324659023013149,1.4571891434950766,0.13253012048192758
142,-2.001665688328759,-1.861103439332775,0.1405622489959839
143,-2.2670746987933796,-2.1184803212833394,0.14859437751004
144,2.2796892410564773,2.436315747080574,0.15662650602409633
145,-0.07868565339093044,0.085972981147222,0.16465863453815244
146,1.4188040395150012,1.59149480256721,0.17269076305220876
147,0.5723743438334452,0.7530972353997101,0.18072289156626486
148,-1.1270702731737312,-0.93831525309341,0.1887550200803212
149,-1.8596473186709532,-1.662860170076576,0.1967871485943773
150,-0.1285316864936825,0.07628759061475113,0.20481927710843362
151,-0.10905407394295957,0.10379733167953037,0.21285140562248994
152,0.6142277625456068,0.8351112966821529,0.22088353413654604
153,-2.5651099130452706,-2.3361942503946684,0.22891566265060237
154,2.024182997324282,2.2611307884889404,0.23694779116465847
155,-2.8421598845046763,-2.5971799648259615,0.2449799196787148
156,-0.026113134474477846,0.22689891371829304,0.2530120481927709
157,0.8100619218023857,1.071106098509213,0.2610441767068272
158,3.993602055874815,4.262678361095698,0.2690763052208833
159,1.6118555884155403,1.88896402215048,0.27710843373493965
160,0.8697087420602878,1.1548493043092838,0.285140562248996
161,1.8723399596043513,2.165512650367403,0.2931726907630521
162,-3.824755540323936,-3.5235507210468278,0.3012048192771084
163,-4.392840097326191,-4.083603149535026,0.3092369477911645
164,-0.9214992895240107,-0.6042302132187899,0.31726907630522083
165,-0.9797632970704677,-0.6544620922511908,0.32530120481927693
166,0.6338393261631913,0.9671726594965245,0.33333333333333326
167,-1.501792051170738,-1.1604265893233487,0.34136546184738936
168,-0.3476258012384373,0.0017717891230084049,0.3493975903614457
169,0.7441608503685974,1.1015905692440993,0.3574297188755018
170,0.7327087932433876,1.0981706406329457,0.3654618473895581
171,1.543419498560964,1.9169134744645784,0.37349397590361444
172,-1.2499826937918115,-0.8684565893741409,0.38152610441767054
173,4.059136204100126,4.448694437031852,0.38955823293172687
174,-1.3660370418550087,-0.9684466804092258,0.39759036144578297
175,0.614524083435222,1.0201465733950612,0.4056224899598393
176,1.1975230465281173,1.6111776650020126,0.4136546184738954
177,-0.3209000968849615,0.1007866501029902,0.4216867469879517
178,3.1044607415058763,3.534179617007884,0.4297188755020078
179,3.3016264325015103,3.7393774365175743,0.43775100401606415
180,-1.0615602140051303,-0.6157770814750101,0.44578313253012025
181,1.141158308055978,1.5949735691001545,0.4538152610441766
182,-0.34317435855062456,0.11867303100760834,0.4618473895582329
183,-2.991050043576796,-2.521170525504507,0.469879518072289
184,-2.575901771784742,-2.097990125198397,0.47791164658634533
185,0.8368344502856149,1.3227782253860163,0.48594377510040143
186,-3.46967236565691,-2.9756964620424524,0.49397590361445776
187,2.9851587787948453,3.487166810923359,0.5020080321285139
188,1.3097065151874057,1.8197466758299758,0.5100401606425702
189,-1.1492069111452372,-0.6311346219886109,0.5180722891566263
190,-0.7769082416018893,-0.2508038239312067,0.5261044176706826
191,-0.3018032938966473,0.23233325228809143,0.5341365461847387
192,3.2635716972420354,3.8057403719408303,0.542168674698795
193,-3.042477395777214,-2.4922765925643624,0.5502008032128514
194,1.0037433597812515,1.561976291508159,0.5582329317269075
195,3.17997739563933,3.7462424558802936,0.5662650602409638
196,-1.6399272887027605,-1.0656300999477406,0.5742971887550199
197,2.061194011364975,2.6435233286340516,0.5823293172690762
198,1.0504207691158716,1.6407822148990039,0.5903614457831323
199,-0.8574386706542799,-0.2590450963570913,0.5983935742971886
200,1.58605359468162,2.1924792974928646,0.6064257028112447
201,0.4594942093320617,1.0739520406573628,0.6144578313253011
202,2.2942722396264625,2.9167621994658197,0.6224899598393572
203,-0.9814463426681539,-0.3509242543147404,0.6305220883534135
204,-4.968153690066064,-4.329599473198594,0.6385542168674698
205,1.1660109152148677,1.8125972605963936,0.6465863453815259
206,-2.711381251303808,-2.0567627774082258,0.6546184738955823
207,2.8050074086525285,3.467658011062167,0.6626506024096384
208,3.170018891569129,3.8407016224928237,0.6706827309236947
209,4.144920437983263,4.8236352974210135,0.6787148594377508
210,-2.93839558624055,-2.2516485982887433,0.6867469879518071
211,-0.9158019550396452,-0.22102283857378202,0.6947791164658632
212,-4.100094604475829,-3.3972833594959093,0.7028112449799195
213,1.359005540170879,2.0698489136648544,0.7108433734939756
214,-0.6764522801341076,0.04242322187392433,0.718875502008032
215,1.0488472825145772,1.7757549130366654,0.7269076305220883
216,3.307128548988395,4.04206830802454,0.7349397590361444
217,0.9939052946451379,1.7368771821953386,0.7429718875502007
218,-0.25027714023315106,0.5007268758311058,0.7510040160642568
219,1.2618478475306467,2.02088399210896,0.7590361445783131
220,0.5828969181071186,1.3499651911994879,0.7670682730923692
221,-0.34727780276917075,0.4278225988372548,0.7751004016064256
222,-1.2495041135643814,-0.46637158344389973,0.7831325301204817
223,2.4304944197209046,3.221659078355443,0.791164658634538
224,-0.9465894584636171,-0.14739267131502298,0.7991967871485941
225,3.691866024007666,4.499094939670316,0.8072289156626504
226,0.8932392487025994,1.708500292879306,0.8152610441767068
227,-0.9169382171330703,-0.09364504444230748,0.8232931726907629
228,-4.058763090844285,-3.227437789639466,0.8313253012048192
229,1.4657360461911517,2.3050934759100272,0.8393574297188753
230,-1.184990440805064,-0.3376008825721324,0.8473895582329316
231,4.157771904467362,5.01319359121435,0.8554216867469877
232,-1.674344792105184,-0.8108909768441399,0.863453815261044
233,1.1083884087575817,1.9798743525326818,0.8714859437751001
234,2.16526123591677,3.0447793082059267,0.8795180722891565
235,1.6147423691838814,2.502292569987094,0.8875502008032128
236,-3.4275903545266004,-2.5320080252093318,0.8955823293172689
237,-0.6692371179665251,0.23437733986480014,0.9036144578313252
238,0.32235196178624853,1.2339985481316298,0.9116465863453813
239,-0.7683244820186734,0.1513542328407642,0.9196787148594376
240,3.2124366688667068,4.1401475122402,0.9277108433734937
241,-3.1631982866215402,-2.22745531473399,0.9357429718875501
242,-2.480835978441584,-1.537060878039978,0.9437751004016062
243,2.7426348465965487,3.694442075512211,0.9518072289156625
244,-2.290682522109772,-1.3308431646800536,0.9598393574297186
245,3.7452157118234126,4.713087197767187,0.9678714859437749
246,1.4419251228165586,2.41782873727439,0.9759036144578312
247,2.4704158575533155,3.454351600525203,0.9839357429718874
248,-2.169682111974004,-1.1777142404880605,0.9919678714859437
249,0.516998209251088,1.516998209251088,1.0
